"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr6",30584186,30584538,353,"+",0.706780854486279,0.0199707429560344,"Promoter",6,30584332,30584417,86,1,"100126314","ENST00000401282.3",0,"ENSG00000216101","MIR877","microRNA 877","sense"
"chr1",202177136,202180744,3609,"+",0.618577492077941,0.0200458499900483,"Exon (ENST00000641549.1/148713, exon 9 of 29)",1,202183598,202189449,5852,1,"148713","ENST00000638692.1",-2854,"ENSG00000293457","PTPRVP","protein tyrosine phosphatase receptor type V, pseudogene","sense"
"chr14",105445522,105447247,1726,"+",0.814249585823829,0.0201278120875371,"3' UTR",14,105449043,105458371,9329,1,"9112","ENST00000494026.1",-1796,"ENSG00000182979","MTA1","metastasis associated 1","sense"
"chr17",77418834,77419339,506,"+",0.897832647085554,0.0201846437150658,"Promoter",17,77419802,77488826,69025,1,"10801","ENST00000591020.5",-463,"ENSG00000184640","SEPTIN9","septin 9","sense"
"chr16",3118901,3120448,1548,"+",0.840974055169966,0.0201878589965967,"3' UTR",16,3115521,3119760,4240,1,"7755","ENST00000570935.1",3380,"ENSG00000122386","ZNF205","zinc finger protein 205","sense"
"chr21",46431591,46432209,619,"+",0.621395271249305,0.020191013010927,"Promoter",21,46431259,46432035,777,1,"5116","ENST00000482575.1",332,"ENSG00000160299","PCNT","pericentrin","sense"
"chr2",65070562,65072953,2392,"+",0.735387025954429,0.020191013010927,"Promoter",2,65070729,65074484,3756,1,"23177","ENST00000497039.1",0,"ENSG00000011523","CEP68","centrosomal protein 68","sense"
"chr16",2054687,2055122,436,"+",0.890811191996062,0.020191013010927,"Exon (ENST00000461648.3/7249, exon 4 of 4)",16,2053919,2055688,1770,1,"7249","ENST00000643120.1",768,"ENSG00000103197","TSC2","TSC complex subunit 2","sense"
"chr6",27133051,27134328,1278,"+",0.874569733547796,0.020191013010927,"Promoter",6,27133043,27135292,2250,1,"8969","ENST00000715903.1",8,"ENSG00000196787","H2AC11","H2A clustered histone 11","sense"
"chr20",38446693,38447225,533,"+",0.899148437740593,0.020191013010927,"Promoter",20,38446693,38450901,4209,1,"128439","ENST00000670145.1",0,"ENSG00000174365","SNHG11","small nucleolar RNA host gene 11","sense"
"chr22",38738072,38742967,4896,"+",0.630268136894406,0.020191013010927,"Promoter",22,38738238,38739247,1010,2,"25777","ENST00000470642.1",0,"ENSG00000100242","SUN2","Sad1 and UNC84 domain containing 2","antisense"
"chr1",156624735,156625895,1161,"+",0.900935959552362,0.020191013010927,"Promoter",1,156614740,156625215,10476,2,"101928177","ENST00000848908.1",0,NA,"LOC101928177","uncharacterized LOC101928177","antisense"
"chr19",56159716,56160825,1110,"+",0.675113061233687,0.020191013010927,"3' UTR",19,56157309,56159967,2659,1,"55311","ENST00000592171.1",2407,"ENSG00000167685","ZNF444","zinc finger protein 444","sense"
"chr22",50178977,50179819,843,"+",0.836957408965004,0.0203375633155124,"3' UTR",22,50185913,50199595,13683,1,"80305","ENST00000380909.9",-6094,"ENSG00000170638","TRABD","TraB domain containing","sense"
"chr15",89575696,89576227,532,"+",0.88185174476934,0.0203500464363623,"Promoter",15,89575587,89628012,52426,1,"90381","ENST00000560985.5",109,"ENSG00000140534","TICRR","TOPBP1 interacting checkpoint and replication regulator","sense"
"chr22",50529157,50530730,1574,"+",0.896810108044222,0.0203556722922579,"Promoter",22,50525752,50530012,4261,2,"1890","ENST00000252029.8",0,"ENSG00000025708","TYMP","thymidine phosphorylase","antisense"
"chr10",132404663,132406614,1952,"+",0.886648135183364,0.0204718970453241,"3' UTR",10,132408602,132411901,3300,1,"170394","ENST00000723483.1",-1988,"ENSG00000171813","PWWP2B","PWWP domain containing 2B","sense"
"chr17",38352242,38353030,789,"+",0.897415743768535,0.0204718970453241,"Promoter",17,38352551,38399633,47083,1,"30837","ENST00000617360.1",0,"ENSG00000274211","SOCS7","suppressor of cytokine signaling 7","sense"
"chr6",167951243,167952200,958,"+",0.553251449889896,0.0204718970453241,"Promoter",6,167951904,167970025,18122,1,"4301","ENST00000507704.5",0,"ENSG00000130396","AFDN","afadin, adherens junction formation factor","sense"
"chr19",38932378,38932956,579,"+",0.871801671002803,0.0205068145998986,"3' UTR",19,38930999,38933020,2022,1,"6183","ENST00000402029.3",1379,"ENSG00000128626","MRPS12","mitochondrial ribosomal protein S12","sense"
"chr22",40406494,40409966,3473,"+",0.704004705993214,0.0205291240082966,"Promoter",22,40407251,40407701,451,1,"27352","ENST00000481028.1",0,"ENSG00000100359","SGSM3","small G protein signaling modulator 3","sense"
"chr12",109596415,109597080,666,"+",0.825042362722117,0.0205291240082966,"3' UTR",12,109593759,109597212,3454,1,"4598","ENST00000697198.1",2656,"ENSG00000110921","MVK","mevalonate kinase","sense"
"chr19",47209157,47210055,899,"+",0.560314014965764,0.0205291240082966,"3' UTR",19,47226942,47227021,80,1,"100422899","ENST00000577414.1",-16887,"ENSG00000265134","MIR3190","microRNA 3190","sense"
"chr9",136925543,136926968,1426,"+",0.67420162456615,0.0206159862706095,"3' UTR",9,136921125,136923881,2757,1,"7186","ENST00000466107.1",4418,"ENSG00000127191","TRAF2","TNF receptor associated factor 2","sense"
"chr16",519050,520248,1199,"+",0.898923684765666,0.0206159862706095,"Exon (ENST00000262305.9/9727, exon 11 of 14)",16,525155,527407,2253,2,"64493","ENST00000622160.1",7159,NA,"LINC00235","long intergenic non-protein coding RNA 235","antisense"
"chr6",160102523,160102673,151,"+",0.89409483328196,0.0207545471627655,"5' UTR",6,160100380,160111479,11100,1,"3482","ENST00000678224.1",2143,"ENSG00000197081","IGF2R","insulin like growth factor 2 receptor","sense"
"chr7",149198352,149198783,432,"+",0.740928279509,0.0207545471627655,"Exon (ENST00000610704.5/8427, exon 2 of 8)",7,149195550,149224663,29114,1,"8427","ENST00000479907.1",2802,"ENSG00000170265","ZNF282","zinc finger protein 282","sense"
"chr1",2307290,2309688,2399,"+",0.664582351810768,0.0208610071086826,"3' UTR",1,2303646,2304368,723,1,"6497","ENST00000507179.1",3644,"ENSG00000157933","SKI","SKI proto-oncogene","sense"
"chr16",69320133,69321922,1790,"+",0.712931272602174,0.0208610071086826,"Promoter",16,69321093,69322270,1178,1,"27183","ENST00000564399.1",0,"ENSG00000132612","VPS4A","vacuolar protein sorting 4 homolog A","sense"
"chr17",27587323,27588565,1243,"+",0.766149351611376,0.0209513208430275,"Promoter",17,27587112,27590855,3744,1,"8844","ENST00000580822.1",211,"ENSG00000141068","KSR1","kinase suppressor of ras 1","sense"
"chr1",12031260,12032494,1235,"+",0.607330027553266,0.0210112145236119,"Promoter",1,12031127,12032039,913,1,"60672","ENST00000478299.1",133,"ENSG00000116691","MIIP","migration and invasion inhibitory protein","sense"
"chr11",68385340,68386785,1446,"+",0.861237863812178,0.0210112145236119,"Exon (ENST00000294304.12/4041, exon 6 of 23)",11,68403977,68406547,2571,1,"4041","ENST00000528890.1",-17192,"ENSG00000162337","LRP5","LDL receptor related protein 5","sense"
"chr22",38730611,38732759,2149,"+",0.6492933281787,0.0210718392120367,"Promoter",22,38730613,38736184,5572,1,"9567","ENST00000484971.1",0,"ENSG00000100226","GTPBP1","GTP binding protein 1","sense"
"chr10",69318055,69318441,387,"+",0.867441886292604,0.0212117576347594,"Promoter",10,69318084,69401743,83660,1,"3098","ENST00000703945.1",0,"ENSG00000156515","HK1","hexokinase 1","sense"
"chr8",141412261,141415186,2926,"+",0.770869634542771,0.0212839026310058,"Promoter",8,141413418,141432415,18998,1,"11156","ENST00000329397.6",0,"ENSG00000184489","PTP4A3","protein tyrosine phosphatase 4A3","sense"
"chr10",71963759,71965475,1717,"+",0.84551782785715,0.0215349007428682,"Promoter",10,71964395,72013558,49164,1,"9469","ENST00000373115.5",0,"ENSG00000122863","CHST3","carbohydrate sulfotransferase 3","sense"
"chr9",136852413,136855075,2663,"+",0.889748255908567,0.0215714922488381,"Promoter",9,136852367,136860797,8431,1,"158056","ENST00000445819.5",46,"ENSG00000177943","MAMDC4","MAM domain containing 4","sense"
"chr19",55678059,55678895,837,"+",0.827333545259611,0.0216125166021526,"5' UTR",19,55676625,55695441,18817,1,"29924","ENST00000411543.6",1434,"ENSG00000063245","EPN1","epsin 1","sense"
"chr16",88468478,88472309,3832,"+",0.81536708833253,0.0217602305299802,"Promoter",16,88468918,88469031,114,1,"100847057","ENST00000577370.1",0,"ENSG00000263456","MIR5189","microRNA 5189","sense"
"chr1",35560025,35561303,1279,"+",0.693927893192888,0.0219296619519237,"Exon (ENST00000373253.7/23154, exon 3 of 7)",1,35562468,35567274,4807,1,"23154","ENST00000423723.1",-1165,"ENSG00000020129","NCDN","neurochondrin","sense"
"chr12",55966860,55968160,1301,"+",0.694254949048327,0.0219329069226403,"Promoter",12,55967280,55971099,3820,1,"1017","ENST00000556276.5",0,"ENSG00000123374","CDK2","cyclin dependent kinase 2","sense"
"chr11",73387612,73389610,1999,"+",0.842403561244101,0.0219329069226403,"5' UTR",11,73391982,73396644,4663,1,"84957","ENST00000545886.1",-2372,"ENSG00000054967","RELT","RELT TNF receptor","sense"
"chr1",12206182,12207562,1381,"+",0.636772656287535,0.0219329069226403,"3' UTR",1,12191838,12193008,1171,1,"7133","ENST00000489921.1",14344,"ENSG00000028137","TNFRSF1B","TNF receptor superfamily member 1B","sense"
"chr17",81460126,81462049,1924,"+",0.887685216704548,0.0219329069226403,"Exon (ENST00000675386.2/57597, exon 24 of 28)",17,81462559,81463755,1197,1,"57597","ENST00000582709.1",-510,"ENSG00000266074","BAHCC1","BAH domain and coiled-coil containing 1","sense"
"chr1",10141183,10141464,282,"+",0.829299042668125,0.0219329069226403,"Intron (ENST00000253251.12/10277, intron 16 of 26)",1,10128339,10145599,17261,1,"10277","ENST00000466379.1",12844,"ENSG00000130939","UBE4B","ubiquitination factor E4B","sense"
"chr8",90346635,90346864,230,"+",0.786484338956042,0.0221272864777198,"Intron (ENST00000662145.1/100874052, intron 3 of 3)",8,90294935,90322078,27144,2,"124901975","ENST00000735398.1",-24557,NA,"LOC124901975","uncharacterized LOC124901975","antisense"
"chr14",104714239,104715231,993,"+",0.832501406847764,0.0221385201455246,"Promoter",14,104715284,104719603,4320,1,"64423","ENST00000675424.1",-53,"ENSG00000203485","INF2","inverted formin 2","sense"
"chr1",109624094,109629553,5460,"+",0.769909866124726,0.022149636401295,"Promoter",1,109625598,109632049,6452,1,"271","ENST00000654851.1",0,"ENSG00000116337","AMPD2","adenosine monophosphate deaminase 2","sense"
"chr19",38473396,38473770,375,"+",0.874900221717799,0.0221826832189261,"Exon (ENST00000689936.2/6261, exon 28 of 105)",19,38466128,38467886,1759,1,"6261","ENST00000594111.1",7268,"ENSG00000196218","RYR1","ryanodine receptor 1","sense"
"chr20",32780313,32780946,634,"+",0.829811575798076,0.0221826832189261,"Promoter",20,32780315,32809311,28997,1,"1789","ENST00000696238.1",0,"ENSG00000088305","DNMT3B","DNA methyltransferase 3 beta","sense"
"chr11",67584106,67585234,1129,"+",0.693118359047288,0.0223509045103659,"Promoter",11,67584134,67585064,931,1,"2950","ENST00000489040.1",0,"ENSG00000084207","GSTP1","glutathione S-transferase pi 1","sense"
"chr4",8205120,8206678,1559,"+",0.836262964419334,0.0223509045103659,"Promoter",4,8205195,8219368,14174,1,"54436","ENST00000507891.2",0,"ENSG00000125089","SH3TC1","SH3 domain and tetratricopeptide repeats 1","sense"
"chr9",69220895,69221322,428,"+",0.840247890076207,0.0224474791458602,"Promoter",9,69221272,69255134,33863,1,"9414","ENST00000650460.1",0,"ENSG00000119139","TJP2","tight junction protein 2","sense"
"chr17",80964376,80966617,2242,"+",0.677089967391677,0.0228019646618344,"3' UTR",17,80968220,80971078,2859,2,"400627","ENST00000573602.1",4461,"ENSG00000261924","LOC400627","uncharacterized LOC400627","antisense"
"chr5",65925844,65926816,973,"+",0.669489204846178,0.0228019646618344,"Promoter",5,65926556,66080516,153961,1,"55914","ENST00000380943.6",0,"ENSG00000112851","ERBIN","erbb2 interacting protein","sense"
"chr8",90321392,90322100,709,"+",0.58640214021146,0.0228378948772628,"Promoter",8,90294935,90322078,27144,2,"124901975","ENST00000735398.1",0,NA,"LOC124901975","uncharacterized LOC124901975","antisense"
"chr11",556289,559463,3175,"+",0.772492652146041,0.0229256795065995,"Promoter",11,554855,556420,1566,2,"256329","ENST00000469990.1",0,"ENSG00000185522","LMNTD2","lamin tail domain containing 2","antisense"
"chr15",22838695,22838856,162,"+",0.815389168845271,0.0229256795065995,"Promoter",15,22838698,22866916,28219,1,"81614","ENST00000539711.2",0,"ENSG00000140157","NIPA2","NIPA magnesium transporter 2","sense"
"chr1",228458115,228458561,447,"+",0.812711316908682,0.0229852975858561,"Promoter",1,228458103,228463104,5002,1,"128312","ENST00000620438.2",12,"ENSG00000196890","H2BC26","H2B clustered histone 26","sense"
"chr9",128907609,128909257,1649,"+",0.740799063963993,0.0230227730379257,"Exon (ENST00000372600.9/56262, exon 3 of 4)",9,128912744,128916739,3996,1,"56262","ENST00000492784.1",-3487,"ENSG00000136802","LRRC8A","leucine rich repeat containing 8 VRAC subunit A","sense"
"chr17",77480489,77483848,3360,"+",0.765322508879885,0.0230227730379257,"Promoter",17,77481910,77488264,6355,1,"10801","ENST00000589920.5",0,"ENSG00000184640","SEPTIN9","septin 9","sense"
"chr21",43819562,43820746,1185,"+",0.740708147985964,0.0232365800943665,"Distal Intergenic",21,43805758,43812567,6810,2,"284837","ENST00000400385.2",-6995,"ENSG00000215458","AATBC","apoptosis associated transcript in bladder cancer","antisense"
"chr17",77450249,77451324,1076,"+",0.854218691480904,0.0232888963521148,"Promoter",17,77450567,77490859,40293,1,"10801","ENST00000588958.6",0,"ENSG00000184640","SEPTIN9","septin 9","sense"
"chr12",119667976,119668421,446,"+",0.774784942448425,0.0233117007789768,"Promoter",12,119387986,119668116,280131,2,"105370027","ENST00000815427.1",0,"ENSG00000248636","PRKAB1-AS1","PRKAB1, TMEM233 and CCDC60 antisense RNA 1","antisense"
"chr12",27780306,27782013,1708,"+",0.762261398302155,0.0233117007789768,"Promoter",12,27780867,27792143,11277,1,"57542","ENST00000543254.1",0,"ENSG00000087448","KLHL42","kelch like family member 42","sense"
"chr15",41231243,41231480,238,"+",0.675906020326523,0.0233415683545424,"Promoter",15,41231268,41281887,50620,1,"11261","ENST00000334660.10",0,"ENSG00000187446","CHP1","calcineurin like EF-hand protein 1","sense"
"chr20",63934259,63936391,2133,"+",0.642007235805714,0.0233415683545424,"3' UTR",20,63941465,63941544,80,2,"100302137","ENST00000607800.1",5153,"ENSG00000284433","MIR1914","microRNA 1914","antisense"
"chr1",155326625,155327119,495,"+",0.839802827882047,0.0234568070064109,"5' UTR",1,155325567,155327132,1566,1,"23623","ENST00000485924.2",1058,"ENSG00000160753","RUSC1","RUN and SH3 domain containing 1","sense"
"chr14",103697842,103701078,3237,"+",0.684027785187853,0.0234619220907638,"Promoter",14,103699922,103701544,1623,1,"3831","ENST00000556986.1",0,"ENSG00000126214","KLC1","kinesin light chain 1","sense"
"chr17",47652686,47652882,197,"+",0.882893960373112,0.0234619220907638,"5' UTR",17,47651196,47682680,31485,1,"3837","ENST00000540627.5",1490,"ENSG00000108424","KPNB1","karyopherin subunit beta 1","sense"
"chr12",110468743,110469780,1038,"+",0.870727871734265,0.0236820922157515,"Promoter",12,110468781,110487053,18273,1,"29902","ENST00000548449.1",0,"ENSG00000204856","FAM216A","family with sequence similarity 216 member A","sense"
"chr1",151286361,151288371,2011,"+",0.701379260227874,0.0238475521009315,"Promoter",1,151287484,151291903,4420,1,"57592","ENST00000426871.1",0,"ENSG00000143373","ZNF687","zinc finger protein 687","sense"
"chr11",62671690,62672328,639,"+",0.803922710554184,0.0239261477366988,"Promoter",11,62662817,62672267,9451,2,"79081","ENST00000354588.8",0,"ENSG00000162194","LBHD1","LBH domain containing 1","antisense"
"chr19",49461652,49461977,326,"+",0.859999037790108,0.0240788723647907,"3' UTR",19,49462752,49486231,23480,1,"2323","ENST00000599536.1",-775,"ENSG00000090554","FLT3LG","fms related receptor tyrosine kinase 3 ligand","sense"
"chr16",89963050,89964571,1522,"+",0.873174324031831,0.0241952274980701,"Promoter",16,89963798,89966044,2247,1,"54849","ENST00000562163.5",0,"ENSG00000140995","DEF8","differentially expressed in FDCP 8 homolog","sense"
"chr2",61177471,61179159,1689,"+",0.517372542701611,0.0241970149822001,"Promoter",2,61151433,61178345,26913,2,"105374758","ENST00000733742.1",0,"ENSG00000271889","C2orf74-AS1","C2orf74 antisense RNA 1","antisense"
"chr1",228256651,228257257,607,"+",0.879731496201715,0.0242280179926888,"Exon (ENST00000570156.7/84033, exon 16 of 116)",1,228266367,228275333,8967,2,"124904535","ENST00000652943.1",18076,"ENSG00000269934","LOC124904535","uncharacterized LOC124904535","antisense"
"chr13",91347897,91348434,538,"+",0.85265044364574,0.0244767218480092,"Promoter",13,91347906,91354577,6672,1,"407975","ENST00000710423.1",0,"ENSG00000215417","MIR17HG","miR-17-92a-1 cluster host gene","sense"
"chr2",157262476,157263039,564,"+",0.734000417530454,0.0246806938744758,"Intron (ENST00000259056.5/11227, intron 1 of 9)",2,157257705,157318491,60787,1,"11227","ENST00000259056.5",4771,"ENSG00000136542","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5","sense"
"chr4",1378889,1380994,2106,"+",0.815818527406552,0.0248055691698646,"3' UTR",4,1376034,1388049,12016,1,"57654","ENST00000503548.1",2855,"ENSG00000163945","UVSSA","UV stimulated scaffold protein A","sense"
"chr19",3534347,3536332,1986,"+",0.702625568503203,0.0249334821566783,"Promoter",19,3534285,3535236,952,1,"51343","ENST00000588084.1",62,"ENSG00000105325","FZR1","fizzy and cell division cycle 20 related 1","sense"
"chr11",33257375,33257731,357,"+",0.827238497085004,0.0249414103186154,"Promoter",11,33257381,33357023,99643,1,"10114","ENST00000303296.9",0,"ENSG00000110422","HIPK3","homeodomain interacting protein kinase 3","sense"
"chr10",80517909,80519254,1346,"+",0.677442280999094,0.0249414103186154,"3' UTR",10,80515467,80519635,4169,1,"81619","ENST00000265450.5",2442,"ENSG00000108219","TSPAN14","tetraspanin 14","sense"
"chr5",28809433,28811135,1703,"+",0.625829057695978,0.0253025111652332,"Promoter",5,28809331,29163382,354052,1,"101929660","ENST00000658190.1",102,NA,"LINC02109","long intergenic non-protein coding RNA 2109","sense"
"chr19",47260350,47260827,478,"+",0.865368283854057,0.025321432052082,"Exon (ENST00000643617.1/26093, exon 4 of 14)",19,47258089,47260357,2269,1,"26093","ENST00000596938.1",2261,"ENSG00000105321","CCDC9","coiled-coil domain containing 9","sense"
"chr1",9263355,9266354,3000,"+",0.718014041777432,0.0253215352326336,"3' UTR",1,9241960,9242715,756,2,"124903836","ENST00000785043.1",-20640,"ENSG00000302217","LOC124903836","uncharacterized LOC124903836","antisense"
