"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr2",131263772,131264112,341,"+",-1.05162123077636,0.0403009559838906,"Exon (ENST00000683005.1/445582, exon 18 of 18)",2,131279290,131299819,20530,1,"440910","ENST00000560285.5",-15178,"ENSG00000290654","LOC440910","uncharacterized LOC440910","sense"
"chr2",218400280,218403396,3117,"+",-0.993289857721643,0.0403009559838906,"Promoter",2,218402646,218402722,77,1,"407017","ENST00000362251.4",0,"ENSG00000199121","MIR26B","microRNA 26b","sense"
"chr21",43759080,43759969,890,"+",-0.982646366013434,0.0403956651338725,"3' UTR",21,43753583,43756162,2580,1,"8566","ENST00000461123.1",5497,"ENSG00000160209","PDXK","pyridoxal kinase","sense"
"chr8",125093791,125094099,309,"+",-1.02315707487739,0.0403956651338725,"Intron (ENST00000523741.5/286053, intron 1 of 4)",8,125091879,125182271,90393,1,"286053","ENST00000518146.5",1912,"ENSG00000156831","NSMCE2","NSE2 SUMO ligase component of SMC5/6 complex","sense"
"chr19",2190203,2191256,1054,"+",-1.05114420383177,0.0403956651338725,"3' UTR",19,2212237,2214572,2336,1,"84444","ENST00000591498.1",-20981,"ENSG00000104885","DOT1L","DOT1 like histone lysine methyltransferase","sense"
"chr6",43776573,43786071,9499,"+",-0.993977979979902,0.0403956651338725,"Promoter",6,43777720,43786439,8720,1,"7422","ENST00000497139.5",0,"ENSG00000112715","VEGFA","vascular endothelial growth factor A","sense"
"chr11",3385714,3387056,1343,"+",-0.971965485717819,0.0405888386717372,"Exon (ENST00000822720.1/650368, exon 5 of 6)",11,3383462,3397239,13778,1,"650368","ENST00000526488.5",2252,"ENSG00000290960","TSSC2","tumor suppressing subtransferable candidate 2 (pseudogene)","sense"
"chr17",42833472,42833675,204,"+",-1.01734752155931,0.0405888386717372,"Promoter",17,42833496,42841671,8176,1,"10197","ENST00000592169.2",0,"ENSG00000131467","PSME3","proteasome activator subunit 3","sense"
"chr16",84638,85765,1128,"+",-1.03899913547178,0.0405888386717372,"3' UTR",16,84271,91086,6816,2,"8131","ENST00000610509.1",5321,"ENSG00000103148","NPRL3","NPR3 like, GATOR1 complex subunit","antisense"
"chr2",27035423,27042602,7180,"+",-0.831109409815089,0.0408446829153178,"Promoter",2,27035520,27037664,2145,1,"54867","ENST00000475258.5",0,"ENSG00000119777","TMEM214","transmembrane protein 214","sense"
"chr14",74735596,74736237,642,"+",-0.905134326468393,0.0408446829153178,"3' UTR",14,74715672,74732793,17122,1,"51077","ENST00000554973.1",19924,"ENSG00000119616","FCF1","FCF1 rRNA-processing protein","sense"
"chr11",66242705,66244709,2005,"+",-0.959346927299321,0.0408446829153178,"3' UTR",11,66241448,66243637,2190,1,"55690","ENST00000529677.1",1257,"ENSG00000175115","PACS1","phosphofurin acidic cluster sorting protein 1","sense"
"chr15",90905285,90907511,2227,"+",-0.963586923986112,0.0408446829153178,"Promoter",15,90905379,90906858,1480,1,"4122","ENST00000559132.3",0,"ENSG00000196547","MAN2A2","mannosidase alpha class 2A member 2","sense"
"chr16",3137212,3137694,483,"+",-1.05634551582553,0.0412880130931275,"Promoter",16,3137404,3141532,4129,1,"7760","ENST00000572647.5",0,"ENSG00000085644","ZNF213","zinc finger protein 213","sense"
"chr12",122975571,122980376,4806,"+",-0.843837137782202,0.0413233532144711,"Promoter",12,122980060,122982913,2854,1,"51329","ENST00000543566.6",0,"ENSG00000182196","ARL6IP4","ARF like GTPase 6 interacting protein 4","sense"
"chr2",130372732,130375362,2631,"+",-0.854788476386442,0.0414091220087446,"Promoter",2,130372608,130374533,1926,1,"26469","ENST00000462321.1",124,"ENSG00000072135","PTPN18","protein tyrosine phosphatase non-receptor type 18","sense"
"chr11",61865653,61866966,1314,"+",-1.04130150725422,0.0414091220087446,"3' UTR",11,61861973,61865319,3347,1,"9415","ENST00000522359.2",3680,"ENSG00000134824","FADS2","fatty acid desaturase 2","sense"
"chrX",48822908,48824942,2035,"+",-0.949481555124071,0.0414091220087446,"3' UTR",23,48821629,48824957,3329,1,"10013","ENST00000697247.1",1279,"ENSG00000094631","HDAC6","histone deacetylase 6","sense"
"chr17",8263859,8266004,2146,"+",-1.02442731717979,0.0414091220087446,"Promoter",17,8265973,8267229,1257,1,"5198","ENST00000578979.5",0,"ENSG00000178921","PFAS","phosphoribosylformylglycinamidine synthase","sense"
"chr17",81692946,81694689,1744,"+",-0.965330550234654,0.0414091220087446,"Promoter",17,81693757,81693869,113,1,"102465471","ENST00000616843.1",0,"ENSG00000277784","MIR6786","microRNA 6786","sense"
"chr7",98931405,98931593,189,"+",-1.06965555468496,0.0414091220087446,"Exon (ENST00000446306.8/8295, exon 26 of 71)",7,98937233,99013243,76011,1,"8295","ENST00000704588.1",-5640,"ENSG00000196367","TRRAP","transformation/transcription domain associated protein","sense"
"chr16",72111958,72112805,848,"+",-1.04842851022047,0.0414091220087446,"3' UTR",16,72108630,72109756,1127,1,"9785","ENST00000569952.1",3328,"ENSG00000140829","DHX38","DEAH-box helicase 38","sense"
"chr8",143248595,143251225,2631,"+",-1.0032675521466,0.0414091220087446,"Promoter",8,143249141,143249756,616,1,"286128","ENST00000517702.1",0,"ENSG00000181638","ZFP41","ZFP41 zinc finger protein","sense"
"chr20",36592505,36592669,165,"+",-1.06897871719581,0.0414466806539272,"3' UTR",20,36605779,36612557,6779,1,"55969","ENST00000344795.8",-13110,"ENSG00000101084","RAB5IF","RAB5 interacting factor","sense"
"chr3",42223008,42225291,2284,"+",-0.996005839501811,0.0414466806539272,"3' UTR",3,42193077,42202754,9678,1,"22906","ENST00000427771.1",29931,"ENSG00000182606","TRAK1","trafficking kinesin protein 1","sense"
"chr15",75339767,75340208,442,"+",-0.939975094241615,0.0414466806539272,"3' UTR",15,75338554,75341198,2645,1,"54939","ENST00000567935.1",1213,"ENSG00000140365","COMMD4","COMM domain containing 4","sense"
"chr2",219504993,219507681,2689,"+",-0.917463965073396,0.0414466806539272,"Promoter",2,219505725,219506694,970,1,"29926","ENST00000480034.1",0,"ENSG00000144591","GMPPA","GDP-mannose pyrophosphorylase A","sense"
"chr1",167421954,167425821,3868,"+",-0.908756544872844,0.0414466806539272,"3' UTR",1,167430640,167435431,4792,2,"919","ENST00000485089.6",9610,"ENSG00000198821","CD247","CD247 molecule","antisense"
"chr19",17582642,17583109,468,"+",-1.03808128652961,0.0414466806539272,"3' UTR",19,17579951,17583162,3212,1,"79709","ENST00000593832.1",2691,"ENSG00000130309","COLGALT1","collagen beta(1-O)galactosyltransferase 1","sense"
"chr11",64235851,64236249,399,"+",-1.04948068374673,0.0414466806539272,"Exon (ENST00000309422.7/7423, exon 3 of 7)",11,64237127,64238787,1661,1,"7423","ENST00000543462.1",-878,"ENSG00000173511","VEGFB","vascular endothelial growth factor B","sense"
"chr20",63930908,63933317,2410,"+",-0.957426026584683,0.0414466806539272,"3' UTR",20,63941465,63941544,80,2,"100302137","ENST00000607800.1",8227,"ENSG00000284433","MIR1914","microRNA 1914","antisense"
"chr7",1539795,1542814,3020,"+",-0.987444625265581,0.0414466806539272,"3' UTR",7,1538708,1540373,1666,1,"7975","ENST00000406174.2",1087,"ENSG00000198517","MAFK","MAF bZIP transcription factor K","sense"
"chr16",1505393,1507335,1943,"+",-1.01934021086283,0.0414466806539272,"Promoter",16,1505441,1506631,1191,1,"9894","ENST00000563676.1",0,"ENSG00000100726","TELO2","telomere maintenance 2","sense"
"chr4",1978468,1981745,3278,"+",-0.885336788989806,0.0414656974790896,"3' UTR",4,1976353,1978902,2550,1,"7468","ENST00000508299.1",2115,"ENSG00000109685","NSD2","nuclear receptor binding SET domain protein 2","sense"
"chr5",177593643,177594294,652,"+",-0.97857637737097,0.0414656974790896,"Promoter",5,177593222,177595386,2165,1,"54732","ENST00000510499.1",421,"ENSG00000184840","TMED9","transmembrane p24 trafficking protein 9","sense"
"chr22",20120137,20120763,627,"+",-1.04864920683834,0.0414684976520817,"Intron (ENST00000435265.5/5902, intron 2 of 5)",22,20117953,20127035,9083,1,"5902","ENST00000418705.2",2184,"ENSG00000099901","RANBP1","RAN binding protein 1","sense"
"chr14",23307140,23311216,4077,"+",-0.920279584285244,0.0416187458133565,"Promoter",14,23307941,23311144,3204,1,"599","ENST00000556599.1",0,"ENSG00000129473","BCL2L2","BCL2 like 2","sense"
"chr10",102651030,102651539,510,"+",-1.06497044526955,0.0416187458133565,"Intron (ENST00000710327.1/81603, intron 1 of 5)",10,102649212,102656969,7758,1,"81603","ENST00000487927.6",1818,"ENSG00000171206","TRIM8","tripartite motif containing 8","sense"
"chr11",60850237,60851053,817,"+",-1.05248434905587,0.0416630658516978,"Promoter",11,60841806,60851081,9276,2,"127138859","ENST00000538705.1",28,"ENSG00000256813","CCDC86-AS1","CCDC86 antisense RNA 1","antisense"
"chr4",41935150,41935899,750,"+",-1.01866150838666,0.0416630658516978,"Promoter",4,41935384,41944202,8819,1,"55161","ENST00000510383.1",0,"ENSG00000109133","TMEM33","transmembrane protein 33","sense"
"chr1",89525058,89526552,1495,"+",-0.985386250010766,0.0418186708679235,"Promoter",1,89427533,89525472,97940,2,"105378844","ENST00000671515.1",0,NA,"LOC105378844","uncharacterized LOC105378844","antisense"
"chr22",50443691,50444098,408,"+",-1.05959359525981,0.0420038743353687,"Exon (ENST00000359139.7/9701, exon 22 of 23)",22,50443087,50444378,1292,1,"9701","ENST00000470046.1",604,"ENSG00000100239","PPP6R2","protein phosphatase 6 regulatory subunit 2","sense"
"chr3",33143737,33144838,1102,"+",-0.913614095184146,0.0420506260310231,"3' UTR",3,33115275,33132600,17326,1,"10491","ENST00000485310.1",28462,"ENSG00000170275","CRTAP","cartilage associated protein","sense"
"chr3",127022081,127027617,5537,"+",-0.923208066053523,0.0421551382250645,"Promoter",3,127026385,127035579,9195,1,"5361","ENST00000503234.5",0,"ENSG00000114554","PLXNA1","plexin A1","sense"
"chr16",30397408,30399919,2512,"+",-0.918460518077566,0.0421551382250645,"5' UTR",16,30395420,30400108,4689,1,"197407","ENST00000613509.2",1988,"ENSG00000180035","ZNF48","zinc finger protein 48","sense"
"chr2",73225840,73226463,624,"+",-1.04740514897543,0.0423436730886115,"3' UTR",2,73225222,73225881,660,1,"10322","ENST00000486518.1",618,"ENSG00000135632","SMYD5","SMYD family member 5","sense"
"chr3",127012008,127020682,8675,"+",-0.953729206993654,0.0425605906109588,"Exon (ENST00000393409.3/5361, exon 10 of 32)",3,127026385,127035579,9195,1,"5361","ENST00000503234.5",-5703,"ENSG00000114554","PLXNA1","plexin A1","sense"
"chr1",26280799,26281862,1064,"+",-0.895658362564114,0.0425797228223857,"3' UTR",1,26280122,26281450,1329,1,"83442","ENST00000319041.6",677,"ENSG00000142669","SH3BGRL3","SH3 domain binding glutamate rich protein like 3","sense"
"chr10",102158903,102163796,4894,"+",-0.894253813215824,0.0427997500538218,"Promoter",10,102160730,102163866,3137,1,"9221","ENST00000477977.1",0,"ENSG00000166197","NOLC1","nucleolar and coiled-body phosphoprotein 1","sense"
"chr3",15042763,15048904,6142,"+",-0.876269626556712,0.0427997500538218,"3' UTR",3,15047047,15049936,2890,2,"64432","ENST00000695322.2",1032,"ENSG00000131368","MRPS25","mitochondrial ribosomal protein S25","antisense"
"chr19",55678065,55678841,777,"+",-1.04590958819707,0.0428844960123171,"5' UTR",19,55676625,55695441,18817,1,"29924","ENST00000411543.6",1440,"ENSG00000063245","EPN1","epsin 1","sense"
"chr2",235715448,235717556,2109,"+",-1.01996965769414,0.0429588435338612,"Intron (ENST00000304032.13/116987, intron 2 of 17)",2,235669604,236126554,456951,1,"116987","ENST00000409538.5",45844,"ENSG00000157985","AGAP1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1","sense"
"chr19",17210369,17210855,487,"+",-1.01952777391875,0.0429806478693301,"Promoter",19,17210591,17211940,1350,1,"4650","ENST00000597881.1",0,"ENSG00000099331","MYO9B","myosin IXB","sense"
"chr16",23888221,23888445,225,"+",-1.05828309434168,0.0430456323385011,"Intron (ENST00000321728.12/5579, intron 2 of 16)",16,23837223,24113065,275843,1,"5579","ENST00000498739.1",50998,"ENSG00000166501","PRKCB","protein kinase C beta","sense"
"chr17",7563107,7563948,842,"+",-1.03070837323741,0.0430456323385011,"Promoter",17,7563287,7578715,15429,1,"100533955","ENST00000614237.1",0,NA,"SENP3-EIF4A1","SENP3-EIF4A1 readthrough (NMD candidate)","sense"
"chr1",228175592,228175962,371,"+",-1.05824472946834,0.0431776728012803,"3' UTR",1,228174550,228175575,1026,1,"200205","ENST00000546123.2",1042,"ENSG00000181873","IBA57","iron-sulfur cluster assembly factor IBA57","sense"
"chr7",129126575,129127238,664,"+",-0.946841258222641,0.0432682750209615,"Promoter",7,129126518,129127715,1198,1,"407835","ENST00000697967.1",57,NA,"LOC407835","mitogen-activated protein kinase kinase 2 pseudogene","sense"
"chr17",19332700,19334676,1977,"+",-1.05659941500325,0.0432702016716797,"3' UTR",17,19344506,19344574,69,2,"100302256","ENST00000408613.1",9898,"ENSG00000221540","MIR1180","microRNA 1180","antisense"
"chr5",154814663,154817415,2753,"+",-0.930204714026028,0.0432702016716797,"3' UTR",5,154811388,154813920,2533,1,"23367","ENST00000524187.1",3275,"ENSG00000155506","LARP1","La ribonucleoprotein 1, translational regulator","sense"
"chr16",31076253,31083402,7150,"+",-0.858271690681335,0.0432702016716797,"5' UTR",16,31074443,31077044,2602,1,"9726","ENST00000428260.1",1810,"ENSG00000167395","ZNF646","zinc finger protein 646","sense"
"chr9",128720407,128720670,264,"+",-1.03184250771093,0.0433694368992726,"3' UTR",9,128721668,128724109,2442,2,"84885","ENST00000406904.2",3439,"ENSG00000160446","ZDHHC12","zDHHC palmitoyltransferase 12","antisense"
"chrX",141906759,141908022,1264,"+",-1.0490124940995,0.0434398404571141,"Exon (ENST00000285879.5/9947, exon 4 of 4)",23,141904802,141908914,4113,1,"9947","ENST00000406005.2",1957,"ENSG00000155495","MAGEC1","MAGE family member C1","sense"
"chr17",63592729,63593867,1139,"+",-0.920376134842435,0.0437425056217279,"3' UTR",17,63587581,63594268,6688,1,"10238","ENST00000693510.1",5148,"ENSG00000136485","DCAF7","DDB1 and CUL4 associated factor 7","sense"
"chr9",129879482,129881788,2307,"+",-0.935570017766019,0.0439400157006309,"Promoter",9,129879373,129881828,2456,1,"10868","ENST00000472108.1",109,"ENSG00000136878","USP20","ubiquitin specific peptidase 20","sense"
"chr17",82905077,82907066,1990,"+",-1.05182160784635,0.0439400157006309,"5' UTR",17,82908091,82945900,37810,1,"6904","ENST00000576677.6",-1025,"ENSG00000141556","TBCD","tubulin folding cofactor D","sense"
"chr9",137189026,137190287,1262,"+",-0.989882554192425,0.0440445444036994,"Promoter",9,137188706,137190370,1665,1,"8636","ENST00000464553.2",320,"ENSG00000176101","SSNA1","SS nuclear autoantigen 1","sense"
"chr16",72107353,72108617,1265,"+",-1.05391481824471,0.0441721413423384,"Promoter",16,72108296,72112639,4344,1,"9785","ENST00000563819.5",0,"ENSG00000140829","DHX38","DEAH-box helicase 38","sense"
"chr1",16395069,16400145,5077,"+",-0.884703814985034,0.0441721413423384,"3' UTR",1,16387117,16403974,16858,2,"374955","ENST00000491418.5",3829,"ENSG00000187144","SPATA21","spermatogenesis associated 21","antisense"
"chr11",252480,252952,473,"+",-0.949240425893516,0.0444310628456083,"3' UTR",11,251543,252617,1075,1,"5719","ENST00000529679.1",937,"ENSG00000185627","PSMD13","proteasome 26S subunit, non-ATPase 13","sense"
"chr14",103699868,103701014,1147,"+",-1.05059077707587,0.0446236546985661,"Promoter",14,103699922,103701544,1623,1,"3831","ENST00000556986.1",0,"ENSG00000126214","KLC1","kinesin light chain 1","sense"
"chr3",6549336,6549542,207,"+",-0.891570258554684,0.0448371374809848,"Intron (ENST00000660158.1/105376944, intron 1 of 1)",3,6512669,6736750,224082,1,"105376944","ENST00000671370.1",36667,"ENSG00000189229","LOC105376944","uncharacterized LOC105376944","sense"
"chr2",238447642,238452215,4574,"+",-0.926366630843179,0.0448371374809848,"3' UTR",2,238421382,238439556,18175,2,"124908002","ENST00000809458.1",-8086,NA,"LOC124908002","uncharacterized LOC124908002","antisense"
"chr12",56104554,56105103,550,"+",-0.842527643068309,0.0448371374809848,"Promoter",12,56104559,56113910,9352,1,"5036","ENST00000303305.11",0,"ENSG00000170515","PA2G4","proliferation-associated 2G4","sense"
"chr22",21623674,21623969,296,"+",-1.02909979725761,0.0448371374809848,"3' UTR",22,21628089,21630012,1924,2,"150223","ENST00000464015.5",6043,"ENSG00000161179","YDJC","YdjC chitooligosaccharide deacetylase homolog","antisense"
"chr11",47326853,47330198,3346,"+",-0.856144787530186,0.0448371374809848,"Promoter",11,47328142,47329406,1265,1,"8567","ENST00000469699.1",0,"ENSG00000110514","MADD","MAP kinase activating death domain","sense"
"chr3",58123084,58123700,617,"+",-1.01588049221051,0.0448371374809848,"3' UTR",3,58132078,58172251,40174,1,"2317","ENST00000481470.5",-8378,"ENSG00000136068","FLNB","filamin B","sense"
"chr12",103946780,103947811,1032,"+",-0.915747132306881,0.0448371374809848,"3' UTR",12,103941834,103943467,1634,1,"7184","ENST00000551983.1",4946,"ENSG00000166598","HSP90B1","heat shock protein 90 beta family member 1","sense"
"chr19",38728688,38732043,3356,"+",-0.892847635663275,0.0452656548413849,"Promoter",19,38726322,38728393,2072,2,"107985291","ENST00000754982.1",-295,NA,"LOC107985291","uncharacterized LOC107985291","antisense"
"chr1",2237077,2239069,1993,"+",-0.980530057139193,0.0453653465175691,"Intron (ENST00000704337.1/6497, intron 1 of 3)",1,2232479,2303038,70560,1,"6497","ENST00000508416.1",4598,"ENSG00000157933","SKI","SKI proto-oncogene","sense"
"chr7",100676902,100680808,3907,"+",-0.829418429405765,0.045440985216688,"Promoter",7,100677370,100678810,1441,1,"2783","ENST00000470354.1",0,"ENSG00000172354","GNB2","G protein subunit beta 2","sense"
"chr15",67104979,67106447,1469,"+",-1.04679950170712,0.045440985216688,"Intron (ENST00000559460.6/4088, intron 1 of 8)",15,67098679,67170604,71926,1,"4088","ENST00000560175.5",6300,"ENSG00000166949","SMAD3","SMAD family member 3","sense"
"chr9",136825211,136828422,3212,"+",-0.940882844135531,0.0455381800803611,"Promoter",9,136826597,136836998,10402,1,"55684","ENST00000466096.5",0,"ENSG00000196642","RABL6","RAB, member RAS oncogene family like 6","sense"
"chr19",16132228,16134148,1921,"+",-0.929590182090801,0.0455544553310401,"Promoter",19,16134028,16158570,24543,1,"84941","ENST00000616645.4",0,"ENSG00000196684","HSH2D","hematopoietic SH2 domain containing","sense"
"chr11",65435042,65436379,1338,"+",-0.9784223107903,0.0456471614774843,"Exon (ENST00000501122.4/283131, exon 1 of 1)",11,65444458,65444557,100,1,"693197","ENST00000384994.1",-8079,"ENSG00000283791","MIR612","microRNA 612","sense"
"chr16",29986549,29989875,3327,"+",-0.87134407928443,0.045689710985256,"Promoter",16,29989910,29991710,1801,1,"9344","ENST00000570844.1",-35,"ENSG00000149930","TAOK2","TAO kinase 2","sense"
