"seqnames","start","end","width","strand","Conc","Conc_siUAP56","Conc_siC","Fold","p.value","FDR"
"1",2392364,2396755,4392,"*",7.46240300718453,6.79680871477695,7.91612711129818,-0.860411694910942,0.00366470006676636,0.0493316379608519
"7",101898616,101899578,963,"*",7.6692347464461,8.07433699092004,7.10393982143404,0.789611826465166,0.00366518008232675,0.0493316379608519
"1",154250200,154251303,1104,"*",6.19406004302631,5.46972779946004,6.67403852696568,-0.893258629477628,0.00366518074607145,0.0493316379608519
"1",156239573,156240005,433,"*",4.99344154451244,3.9192616435981,5.60230663624153,-1.00532605440358,0.00367451280188439,0.0493926817421187
"1",116392839,116393728,890,"*",5.74114671446358,4.7491188684663,6.32344201078661,-0.990202785214741,0.00367678684502208,0.0493926817421187
"1",36007422,36007600,179,"*",6.13287518054054,6.61400868682953,5.40587792623727,0.893420052604288,0.00369139116633139,0.0495412353360383
"9",105763420,105764979,1560,"*",7.12187589640782,7.63335473227529,6.32222790458884,0.927991638127113,0.00369645104084296,0.0495615331013598
"7",74998335,74998530,196,"*",5.13108144879548,5.73025471485767,4.0875894705945,0.998165961059887,0.00371093677714687,0.0497080514990594
"X",47584937,47585683,747,"*",4.8877567816431,3.71046967441366,5.52728327902428,-1.01590368690473,0.00372126923822241,0.0497987093172464
"5",28809433,28811135,1703,"*",7.20273950899204,6.4790430220593,7.68244200220995,-0.892767709278685,0.00373269644069168,0.0498572415275485
"2",10371493,10375401,3909,"*",5.15091861031678,4.12190282425642,5.74542479030564,-0.996206067133056,0.00373278037633782,0.0498572415275485
"6",31636240,31639531,3292,"*",6.42398030825507,5.57658896795485,6.95426204715689,-0.947364126047792,0.00373640130277386,0.0498579394470426
"20",36164722,36165720,999,"*",5.05922119721818,5.66705144208402,3.98835923126839,1.00232821289748,0.0037406251595935,0.0498666737640084
