"seqnames","start","end","width","strand","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","orientation"
"chr16",30703300,30703811,512,"+",1.05771977170004,0.0349448616144368,"Promoter",16,30704067,30745169,41103,1,"10847","ENST00000380361.7",-256,"ENSG00000080603","SRCAP","Snf2 related CREBBP activator protein","sense"
"chr2",59071188,59072736,1549,"+",1.04171592688676,0.0349448616144368,"Intron (ENST00000422723.6/400955, intron 9 of 10)",2,59067054,59277680,210627,1,"101927285","ENST00000821296.1",4134,"ENSG00000233723","LINC01793","long intergenic non-protein coding RNA 1793","sense"
"chr5",62657388,62660059,2672,"+",0.984656095094062,0.0349448616144368,"Distal Intergenic",5,62601229,62627569,26341,1,"101180901","ENST00000512177.1",56159,"ENSG00000086200","IPO11-LRRC70","IPO11-LRRC70 readthrough","sense"
"chr21",29420336,29420757,422,"+",0.961467648940419,0.0349448616144368,"Intron (ENST00000422809.5/571, intron 2 of 4)",21,29434289,29445259,10971,1,"107985486","ENST00000743336.1",-13532,NA,"LOC107985486","uncharacterized LOC107985486","sense"
"chr11",74885588,74886681,1094,"+",1.04336405295531,0.0349448616144368,"Intron (ENST00000533875.1/ENST00000533875.1, intron 2 of 4)",11,74850870,74906352,55483,2,"143570","ENST00000529926.1",19671,"ENSG00000166435","XRRA1","X-ray radiation resistance associated 1","antisense"
"chr1",36014198,36014693,496,"+",0.884575415513351,0.035028266607853,"Intron (ENST00000634486.1/192669, intron 13 of 20)",1,36009379,36013630,4252,2,"105378647","ENST00000479395.3",-568,NA,"LOC105378647","uncharacterized LOC105378647","antisense"
"chr2",76234405,76235247,843,"+",0.989471139151623,0.035028266607853,"Intron (ENST00000669228.1/ENST00000669228.1, intron 1 of 4)",2,76514657,76587697,73041,1,"105374814","ENST00000719311.1",-279410,NA,"LOC105374814","uncharacterized LOC105374814","sense"
"chr15",65808885,65811641,2757,"+",0.90159336375291,0.0355698395771518,"Intron (ENST00000569304.1/8766, intron 2 of 2)",15,65792447,65877819,85373,1,"105370866","ENST00000568850.5",16438,NA,"LOC105370866","uncharacterized LOC105370866","sense"
"chr19",8023165,8023921,757,"+",1.07089272812893,0.0355698395771518,"Distal Intergenic",19,8005813,8016025,10213,1,"105372266","ENST00000783706.1",17352,"ENSG00000267939","LOC105372266","uncharacterized LOC105372266","sense"
"chr12",46737980,46742962,4983,"+",0.932155869862588,0.0356352752152554,"Intron (ENST00000667191.1/100288798, intron 2 of 2)",12,46766303,46769304,3002,2,"55089","ENST00000550670.1",26342,"ENSG00000139209","SLC38A4","solute carrier family 38 member 4","antisense"
"chr2",27963367,27963512,146,"+",1.08751483148377,0.0356517700498764,"Intron (ENST00000448427.1/9577, intron 5 of 5)",2,27996367,27996449,83,1,"100422965","ENST00000584745.1",-32855,"ENSG00000265321","MIR4263","microRNA 4263","sense"
"chr11",108057990,108058438,449,"+",0.878169721134886,0.0356554465624637,"Intron (ENST00000393094.7/8065, intron 7 of 18)",11,108046270,108054792,8523,1,"8065","ENST00000532782.1",11720,"ENSG00000166266","CUL5","cullin 5","sense"
"chr10",5005194,5006254,1061,"+",1.09021907679093,0.0358596700830022,"Exon (ENST00000604428.5/1646, exon 4 of 4)",10,4989789,5004023,14235,2,"1646","ENST00000460124.5",-1171,"ENSG00000151632","AKR1C2","aldo-keto reductase family 1 member C2","antisense"
"chr1",151025799,151027016,1218,"+",0.884990278023628,0.0360670635929829,"Intron (ENST00000467771.5/58497, intron 5 of 6)",1,151024742,151035711,10970,1,"58497","ENST00000368934.1",1057,"ENSG00000143363","PRUNE1","prune exopolyphosphatase 1","sense"
"chr1",117483473,117483752,280,"+",0.938137228127316,0.0360670635929829,"Intron (ENST00000356554.7/10905, intron 8 of 12)",1,117496780,117523322,26543,1,"10905","ENST00000421535.5",-13028,"ENSG00000198162","MAN1A2","mannosidase alpha class 1A member 2","sense"
"chr13",92545192,92546899,1708,"+",0.926651999445065,0.0360670635929829,"Intron (ENST00000377067.9/2262, intron 7 of 7)",13,92490163,92490220,58,1,"100847092","ENST00000579177.1",55029,"ENSG00000263741","MIR548AS","microRNA 548as","sense"
"chr22",29616562,29617121,560,"+",0.926748719483014,0.0362999880119599,"Intron (ENST00000713935.1/4771, intron 1 of 14)",22,29603999,29694811,90813,1,"4771","ENST00000397789.3",12563,"ENSG00000186575","NF2","NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor","sense"
"chrX",134842697,134843753,1057,"+",1.04342578333342,0.0367156322777117,"Intron (ENST00000463842.2/159091, intron 4 of 9)",23,134839173,134854183,15011,1,"159091","ENST00000460216.5",3524,"ENSG00000156500","PABIR3","PABIR family member 3","sense"
"chr12",39701325,39704799,3475,"+",0.943455876309164,0.0369378944660279,"Intron (ENST00000324616.9/283461, intron 11 of 12)",12,39626218,39908300,282083,1,"283461","ENST00000468200.2",75107,"ENSG00000180116","REDIC1","regulator of DNA class I crossover intermediates 1","sense"
"chr4",23138703,23138915,213,"+",0.922403377161077,0.0369588380133793,"Intron (ENST00000661585.1/105374524, intron 7 of 7)",4,23120314,23123473,3160,1,"105374524","ENST00000658079.1",18389,"ENSG00000248837","LOC105374524","uncharacterized LOC105374524","sense"
"chr19",11071126,11071734,609,"+",0.985207715465908,0.0369588380133793,"Intron (ENST00000645236.1/6597, intron 10 of 10)",19,11088877,11089297,421,2,"115271120","ENST00000828660.1",17563,NA,"LDLR-AS1","LDLR antisense RNA 1","antisense"
"chr12",83381914,83382658,745,"+",1.10137238118601,0.0369588380133793,"Distal Intergenic",12,83458772,83472432,13661,2,"105369874","ENST00000721225.1",89774,NA,"LOC105369874","uncharacterized LOC105369874","antisense"
"chr18",62871833,62872938,1106,"+",0.943084028842125,0.0370425190879796,"Intron (ENST00000262719.10/23239, intron 4 of 16)",18,62903150,62958726,55577,1,"23239","ENST00000591386.1",-30212,"ENSG00000081913","PHLPP1","PH domain and leucine rich repeat protein phosphatase 1","sense"
"chr15",95101715,95102561,847,"+",0.891038880707079,0.0371456933445757,"Intron (ENST00000615751.5/105370991, intron 4 of 6)",15,95068709,95123179,54471,1,"105370991","ENST00000831762.1",33006,NA,"LOC105370991","uncharacterized LOC105370991","sense"
"chr4",80670019,80675144,5126,"+",0.9319254837826,0.0372761736498976,"Intron (ENST00000358105.8/255119, intron 3 of 5)",4,80870049,80963697,93649,1,"255119","ENST00000508314.1",-194905,"ENSG00000197826","CFAP299","cilia and flagella associated protein 299","sense"
"chr21",36407689,36407997,309,"+",0.887349072690971,0.0373165993368807,"Intron (ENST00000314103.6/8208, intron 8 of 13)",21,36399502,36412962,13461,1,"8208","ENST00000481458.1",8187,"ENSG00000159259","CHAF1B","chromatin assembly factor 1 subunit B","sense"
"chr11",58813985,58814588,604,"+",1.03891908827991,0.0373761006374738,"Intron (ENST00000766633.1/ENST00000766633.1, intron 1 of 2)",11,58834097,58844526,10430,2,"219970","ENST00000532258.1",29938,"ENSG00000156689","GLYATL2","glycine-N-acyltransferase like 2","antisense"
"chr3",84401303,84401771,469,"+",1.06799332403205,0.0374918200302623,"Distal Intergenic",3,84638401,84695628,57228,2,"440970","ENST00000653196.2",293857,"ENSG00000242641","LINC00971","long intergenic non-protein coding RNA 971","antisense"
"chr1",201699559,201701047,1489,"+",1.08399772889791,0.0374954468161352,"Intron (ENST00000685211.1/89796, intron 5 of 33)",1,201719508,201719627,120,1,"100847050","ENST00000577455.1",-18461,"ENSG00000264802","MIR5191","microRNA 5191","sense"
"chr9",37273251,37273523,273,"+",0.890529489833702,0.0374954468161352,"Intron (ENST00000336755.10/84186, intron 2 of 8)",9,37284163,37354802,70640,1,"84186","ENST00000463625.6",-10640,"ENSG00000147905","ZCCHC7","zinc finger CCHC-type containing 7","sense"
"chr22",20026126,20026306,181,"+",0.885063028332722,0.0375263474741133,"Intron (ENST00000471707.5/128989, intron 1 of 4)",22,20021155,20063411,42257,1,"128989","ENST00000434168.5",4971,"ENSG00000183597","TANGO2","transport and golgi organization 2 homolog","sense"
"chr5",27254666,27255226,561,"+",0.90366023957145,0.0375263474741133,"Intron (ENST00000710963.1/643401, intron 1 of 4)",5,27220652,27485671,265020,1,"643401","ENST00000710967.1",34014,"ENSG00000250337","PURPL","p53 upregulated regulator of p53 levels","sense"
"chr5",116121013,116122925,1913,"+",0.903829025820727,0.0377457190218371,"Intron (ENST00000507356.5/51397, intron 4 of 6)",5,116091079,116292916,201838,1,"51397","ENST00000506589.1",29934,"ENSG00000145781","COMMD10","COMM domain containing 10","sense"
"chr19",38410438,38410703,266,"+",0.938195816191528,0.0377457190218371,"Intron (ENST00000615340.4/115727, intron 12 of 12)",19,38409115,38411396,2282,2,"115727","ENST00000587287.1",693,"ENSG00000171777","RASGRP4","RAS guanyl releasing protein 4","antisense"
"chr11",6715084,6716707,1624,"+",1.06045776880013,0.0380932505872493,"Exon (ENST00000526769.4/ENST00000526769.4, exon 2 of 2)",11,6714610,6721880,7271,2,"387751","ENST00000531871.3",5173,"ENSG00000254838","GVINP1","GTPase, very large interferon inducible pseudogene 1","antisense"
"chr9",105566797,105569134,2338,"+",0.951306450218445,0.0383653384490558,"Intron (ENST00000675443.1/2218, intron 1 of 6)",9,105573653,105609974,36322,1,"2218","ENST00000675232.1",-4519,"ENSG00000106692","FKTN","fukutin","sense"
"chr11",14778788,14779504,717,"+",0.973422229328941,0.0383653384490558,"Intron (ENST00000282096.9/5140, intron 2 of 15)",11,14788939,14819206,30268,1,"5140","ENST00000525439.1",-9435,"ENSG00000152270","PDE3B","phosphodiesterase 3B","sense"
"chr5",90970629,90975694,5066,"+",0.903165022000852,0.0383653384490558,"Intron (ENST00000405460.9/84059, intron 84 of 89)",5,90931150,91072581,141432,1,"84059","ENST00000640369.1",39479,"ENSG00000164199","ADGRV1","adhesion G protein-coupled receptor V1","sense"
"chr17",45142154,45142847,694,"+",0.838514171894182,0.0383653384490558,"3' UTR",17,45148475,45152099,3625,1,"10614","ENST00000332499.4",-5628,"ENSG00000186834","HEXIM1","HEXIM P-TEFb complex subunit 1","sense"
"chr7",27485049,27485526,478,"+",0.887892038352885,0.0385892961343228,"Distal Intergenic",7,27388005,27410349,22345,1,"105375207","ENST00000780836.1",97044,NA,"LOC105375207","uncharacterized LOC105375207","sense"
"chr10",92916257,92917158,902,"+",0.845432311905494,0.0385892961343228,"Intron (ENST00000671701.1/54536, intron 8 of 22)",10,92909484,92916030,6547,1,"54536","ENST00000497262.1",6773,"ENSG00000138190","EXOC6","exocyst complex component 6","sense"
"chr1",244493216,244494416,1201,"+",1.01697469555727,0.0385892961343228,"Intron (ENST00000473875.5/257044, intron 6 of 15)",1,244461420,244552465,91046,1,"257044","ENST00000464170.1",31796,"ENSG00000179397","CATSPERE","catsper channel auxiliary subunit epsilon","sense"
"chr1",244499598,244501155,1558,"+",1.0223643529712,0.0387764859519551,"Intron (ENST00000473875.5/257044, intron 6 of 15)",1,244461420,244552465,91046,1,"257044","ENST00000464170.1",38178,"ENSG00000179397","CATSPERE","catsper channel auxiliary subunit epsilon","sense"
"chr8",66694316,66694756,441,"+",0.866744435623421,0.038911516782775,"Intron (ENST00000520044.5/100533105, intron 2 of 2)",8,66679539,66685560,6022,1,"100533105","ENST00000518860.1",14777,"ENSG00000288602","C8orf44-SGK3","C8orf44-SGK3 readthrough","sense"
"chr3",109522960,109528078,5119,"+",0.957414545613444,0.038911516782775,"Intron (ENST00000726638.1/401082, intron 4 of 4)",3,109602828,109602897,70,1,"100616129","ENST00000583183.1",-74750,"ENSG00000265956","MIR4445","microRNA 4445","sense"
"chr3",20107399,20108105,707,"+",0.869313723759726,0.0389565004369559,"Intron (ENST00000263754.5/8850, intron 5 of 17)",3,20111594,20122795,11202,1,"8850","ENST00000469085.1",-3489,"ENSG00000114166","KAT2B","lysine acetyltransferase 2B","sense"
"chr2",190227135,190228392,1258,"+",1.0017000347612,0.0390196591423543,"Intron (ENST00000359678.10/26275, intron 11 of 13)",2,190204635,190220450,15816,2,"26275","ENST00000486981.1",-6685,"ENSG00000198130","HIBCH","3-hydroxyisobutyryl-CoA hydrolase","antisense"
"chr4",123022065,123022823,759,"+",0.97389263287577,0.0390592195932173,"Intron (ENST00000675612.1/166378, intron 11 of 16)",4,122933419,122935389,1971,1,"166378","ENST00000675392.1",88646,"ENSG00000145375","AFG2A","AAA ATPase AFG2A","sense"
"chr1",181038946,181039735,790,"+",1.02900610122641,0.0390970143182129,"Intron (ENST00000614012.5/3140, intron 2 of 6)",1,181034022,181051273,17252,1,"3140","ENST00000367578.1",4924,"ENSG00000153029","MR1","major histocompatibility complex, class I-related","sense"
"chr1",174856131,174856856,726,"+",0.934322221640731,0.0390970143182129,"Intron (ENST00000251507.8/9910, intron 19 of 20)",1,174874458,174958182,83725,1,"9910","ENST00000478442.5",-17602,"ENSG00000152061","RABGAP1L","RAB GTPase activating protein 1 like","sense"
"chr4",109582628,109582909,282,"+",0.946098252115026,0.0392475493592305,"Intron (ENST00000472310.5/55013, intron 1 of 4)",4,109560990,109681469,120480,1,"55013","ENST00000452915.3",21638,"ENSG00000005059","MCUB","mitochondrial calcium uniporter dominant negative subunit beta","sense"
"chr4",26710061,26711156,1096,"+",0.998708627664077,0.0394190760796676,"Intron (ENST00000502873.5/55296, intron 13 of 19)",4,26702309,26702388,80,1,"124900179","ENST00000364129.1",7752,"ENSG00000200999","LOC124900179","small nucleolar RNA SNORD74","sense"
"chr11",57753785,57755764,1980,"+",0.854226215260674,0.0394635232562531,"Promoter",11,57753302,57802124,48823,1,"1500","ENST00000533189.1",483,"ENSG00000198561","CTNND1","catenin delta 1","sense"
"chrX",46492484,46492882,399,"+",1.07691301554758,0.0394920930043056,"Intron (ENST00000478600.5/55634, intron 5 of 5)",23,46517766,46517868,103,1,"124900488","ENST00000362356.1",-24884,"ENSG00000199226","LOC124900488","U6 spliceosomal RNA","sense"
"chr22",40186493,40186686,194,"+",0.881604688346372,0.039542442273851,"Intron (ENST00000301923.13/23112, intron 4 of 23)",22,40177942,40335808,157867,1,"23112","ENST00000335727.13",8551,"ENSG00000100354","TNRC6B","trinucleotide repeat containing adaptor 6B","sense"
"chr7",156908168,156908697,530,"+",1.08218356014659,0.039542442273851,"Distal Intergenic",7,156822241,156893216,70976,2,"64327","ENST00000434453.1",-14952,"ENSG00000105983","LMBR1","limb development membrane protein 1","antisense"
"chr13",51711463,51712286,824,"+",0.89513609909659,0.0396661911579383,"Intron (ENST00000298125.7/115825, intron 4 of 11)",13,51722253,51729098,6846,2,"124903177","ENST00000731838.1",16812,NA,"LOC124903177","uncharacterized LOC124903177","antisense"
"chr11",36547142,36550093,2952,"+",0.982669406643771,0.0396661911579383,"Intron (ENST00000697713.1/5896, intron 1 of 2)",11,36568007,36579762,11756,1,"5896","ENST00000299440.6",-17914,"ENSG00000166349","RAG1","recombination activating 1","sense"
"chr12",56506187,56507015,829,"+",1.02514358032993,0.0396661911579383,"Distal Intergenic",12,56521820,56596193,74374,1,"5939","ENST00000262031.10",-14805,"ENSG00000076067","RBMS2","RNA binding motif single stranded interacting protein 2","sense"
"chr11",31744937,31745421,485,"+",1.03966401939447,0.0396661911579383,"Intron (ENST00000379163.10/26610, intron 9 of 10)",11,31761912,31783632,21721,1,"26610","ENST00000638384.1",-16491,"ENSG00000109911","ELP4","elongator acetyltransferase complex subunit 4","sense"
"chr3",185602717,185603103,387,"+",0.827030115052149,0.0396661911579383,"Intron (ENST00000430355.5/59343, intron 5 of 6)",3,185598965,185613511,14547,1,"59343","ENST00000473760.5",3752,"ENSG00000163904","SENP2","SUMO specific peptidase 2","sense"
"chrX",75234319,75235093,775,"+",1.02714155576744,0.0396661911579383,"Intron (ENST00000652605.1/139596, intron 4 of 13)",23,75274085,75297791,23707,1,"139596","ENST00000531704.5",-38992,"ENSG00000094841","UPRT","uracil phosphoribosyltransferase homolog","sense"
"chr2",62421975,62423080,1106,"+",0.982805683690278,0.0396661911579383,"Intron (ENST00000807679.1/105374764, intron 3 of 5)",2,62415278,62464070,48793,1,"105374764","ENST00000416845.2",6697,NA,"LOC105374764","uncharacterized LOC105374764","sense"
"chr7",76421923,76423101,1179,"+",0.832497529238448,0.0401109989057432,"Intron (ENST00000336517.8/7784, intron 1 of 8)",7,76424950,76442069,17120,1,"7784","ENST00000394857.8",-1849,"ENSG00000188372","ZP3","zona pellucida glycoprotein 3","sense"
"chr1",26742703,26742953,251,"+",0.849439284772113,0.0402305866827586,"Intron (ENST00000430799.7/8289, intron 4 of 19)",1,26752952,26765080,12129,1,"8289","ENST00000636958.1",-9999,"ENSG00000117713","ARID1A","AT-rich interaction domain 1A","sense"
"chr14",45004965,45005518,554,"+",0.995108498695624,0.0402305866827586,"Intron (ENST00000361462.7/23116, intron 4 of 19)",14,45011887,45028296,16410,1,"23116","ENST00000556105.1",-6369,"ENSG00000198718","TOGARAM1","TOG array regulator of axonemal microtubules 1","sense"
"chr2",175669391,175670909,1519,"+",0.950811232141915,0.0402305866827586,"Intron (ENST00000692740.2/124907909, intron 2 of 3)",2,175594185,175904238,310054,1,"124907909","ENST00000840655.1",75206,NA,"LOC124907909","uncharacterized LOC124907909","sense"
"chr12",11293852,11295660,1809,"+",1.07146756437857,0.0402305866827586,"Distal Intergenic",12,11307083,11310435,3353,2,"5545","ENST00000621732.4",14775,"ENSG00000230657","PRB4","proline rich protein BstNI subfamily 4","antisense"
"chr11",58825537,58825787,251,"+",1.06861130871947,0.0403009559838906,"Intron (ENST00000766633.1/ENST00000766633.1, intron 1 of 2)",11,58834097,58844526,10430,2,"219970","ENST00000532258.1",18739,"ENSG00000156689","GLYATL2","glycine-N-acyltransferase like 2","antisense"
"chr4",74238376,74239288,913,"+",0.952439252927569,0.0403009559838906,"Intron (ENST00000429519.5/441024, intron 9 of 9)",4,74224068,74301990,77923,1,"441024","ENST00000461856.5",14308,"ENSG00000163738","MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like","sense"
"chr7",32839146,32842941,3796,"+",0.9366240725391,0.0403956651338725,"Distal Intergenic",7,32814993,32838742,23750,1,"102724668","ENST00000720427.1",24153,NA,"DPY19L1P2","DPY19L1 pseudogene 2","sense"
"chr6",135458930,135459824,895,"+",1.03320780803892,0.0405293560987461,"Intron (ENST00000680826.1/54806, intron 5 of 26)",6,135316605,135457696,141092,2,"54806","ENST00000367799.7",-1234,"ENSG00000135541","AHI1","Abelson helper integration site 1","antisense"
"chr1",246724416,246724620,205,"+",1.07201987915683,0.040733393425682,"Promoter",1,246724409,246768137,43729,1,"51097","ENST00000366510.4",7,"ENSG00000143653","SCCPDH","saccharopine dehydrogenase (putative)","sense"
